,Date,City,Country,co,no2,o3,pm10,pm25,so2
380,1/29/2019,Beijing,CN,14.5,35.7,2.9,96,180,9.2
381,1/29/2019,Belgrade,RS,10.3,20.7,7.6,47,136,4
382,1/29/2019,Budapest,HU,8.3,15.5,6.6,16,50,2.1
383,1/29/2019,Busan,KR,5.6,24.1,16,63,70,7.2
384,1/29/2019,Delhi,IN,9.2,21.9,6.6,132,191,8.8
385,1/29/2019,Haarlem,NL,2.5,12.7,15.2,17,35,0.7
386,1/29/2019,Hong Kong,HK,6.5,28.4,23.4,31,68,2.2
387,1/29/2019,Kyoto,JP,3.4,8.4,27.2,11,38,2.9
388,1/29/2019,London,GB,12.7,27.2,5.7,16,41,2.9
389,1/29/2019,Mumbai,IN,18.2,18,8.5,81,133,17.2
390,1/29/2019,Osaka,JP,3.4,9.3,26.4,10,38,2.9
391,1/29/2019,Santiago,CL,5.2,14,14.5,54,62,1.7
392,1/29/2019,Seoul,KR,7.8,39.9,5.6,58,72,7.2
393,1/29/2019,Shanghai,CN,6.4,22.9,17.1,60,112,3.6
394,1/29/2019,Taipei,TW,3.5,12.1,30.4,21,42,2.9
395,1/29/2019,Tokyo,JP,3.4,8.4,28.9,15,55,1.5
396,1/3/2019,Amsterdam,NL,2.6,15.5,13.7,11,25,0.1
397,1/3/2019,Bangkok,TH,0.1,17.9,5.2,44,82,1.6
398,1/3/2019,Beijing,CN,18.1,41.6,2.1,100,190,10.7
399,1/3/2019,Belgrade,RS,4.7,9.9,13.9,12,51,2.8
400,1/3/2019,Budapest,HU,5,5,22.1,7,14,2.1
401,1/3/2019,Busan,KR,4.5,17.6,17.6,21,53,5.8
402,1/3/2019,Delhi,IN,18.5,28.8,4.3,421,410,7.1
403,1/3/2019,Haarlem,NL,1.6,3.2,26.8,11,18,0.3
404,1/3/2019,Hong Kong,HK,8.1,22.4,4.2,21,60,2.3
405,1/3/2019,Kyoto,JP,3.4,6.5,23.3,7,21,1.5
406,1/3/2019,London,GB,10.6,21.3,10.7,15,42,0.7
407,1/3/2019,Mumbai,IN,26.6,32.4,24.4,155,183,15.1
408,1/3/2019,Osaka,JP,3.4,7.5,24.8,7,21,2.9
409,1/3/2019,Santiago,CL,5.4,15.1,19.2,61,65,2.1
410,1/3/2019,Seoul,KR,7.8,43.6,4,38,76,7.2
411,1/3/2019,Shanghai,CN,6.4,25.6,12.6,53,142,4.1
412,1/3/2019,Taipei,TW,4.7,13.9,20.8,10,21,2.9
413,1/3/2019,Tokyo,JP,2.3,8.4,24.8,5,17,1.5
414,1/30/2019,Amsterdam,NL,3.7,19.4,5.8,18,56,0.3
415,1/30/2019,Bangkok,TH,0.1,28.8,13.4,83,165,2.7
416,1/30/2019,Beijing,CN,3.7,7.4,21.2,61,50,2.1
417,1/30/2019,Belgrade,RS,13.1,22.2,6.9,70,172,4.4
418,1/30/2019,Budapest,HU,9.9,17.1,5.5,35,79,1.8
419,1/30/2019,Busan,KR,5.6,38,14.5,55,82,10
420,1/30/2019,Delhi,IN,11.8,27.1,4.5,183,251,11.8
421,1/30/2019,Haarlem,NL,2.9,14.3,12.4,17,51,0.5
422,1/30/2019,Hong Kong,HK,6.3,25.5,26.4,29,66,2
423,1/30/2019,Kyoto,JP,4.5,22.3,12.1,16,55,2.9
424,1/30/2019,London,GB,11.8,30.2,4.8,16,42,2.6
425,1/30/2019,Mumbai,IN,24.3,28.2,12.7,100,151,10.6
426,1/30/2019,Osaka,JP,5.6,26.9,12.8,16,57,4.3
427,1/30/2019,Santiago,CL,6.3,16,13.4,54,62,1.6
428,1/30/2019,Seoul,KR,7.8,51.1,4.8,54,95,7.2
429,1/30/2019,Shanghai,CN,5.5,25.2,11,44,76,3.6
430,1/30/2019,Taipei,TW,6.8,26.9,19.2,42,72,5.8
431,1/30/2019,Tokyo,JP,5.6,30.6,12.8,22,70,2.9
432,1/31/2019,Amsterdam,NL,3.2,22,6.2,21,67,0.2
433,1/31/2019,Bangkok,TH,0.1,18.5,11.1,71,156,1.6
434,1/31/2019,Beijing,CN,4.6,7.8,19.5,18,34,2.6
435,1/31/2019,Belgrade,RS,13.2,18.3,5.8,56,155,4.9
436,1/31/2019,Budapest,HU,10.9,23,1.9,49,95,2.1
437,1/31/2019,Busan,KR,5.6,20.4,19.2,37,82,5.8
438,1/31/2019,Delhi,IN,12.2,27.9,5.9,174,218,9
439,1/31/2019,Haarlem,NL,2.9,19.3,8.6,18,65,0.5
440,1/31/2019,Hong Kong,HK,7.4,36.8,13.6,33,75,2.2
441,1/31/2019,Kyoto,JP,5.6,23.2,7.3,20,61,2.9
442,1/31/2019,London,GB,12.8,28.4,5.3,25,63,4
443,1/31/2019,Mumbai,IN,25,43,14.6,108,157,16.6
444,1/31/2019,Osaka,JP,6.7,30.6,5.6,21,70,2.9
445,1/31/2019,Santiago,CL,7.7,16.9,20,54,62,2.1
446,1/31/2019,Seoul,KR,5.6,24.1,12.1,60,63,5.8
447,1/31/2019,Shanghai,CN,4.6,9.2,26.4,17,50,2.6
448,1/31/2019,Taipei,TW,5.9,17.6,31.2,34,70,4.3
449,1/31/2019,Tokyo,JP,6.7,38,4.8,25,76,2.9
450,1/4/2019,Amsterdam,NL,2.2,11.6,16.2,13,28,0.1
451,1/4/2019,Bangkok,TH,0.1,20.2,4.8,49,91,1.6
452,1/4/2019,Beijing,CN,3.7,11.5,18.7,34,46,2.6
453,1/4/2019,Belgrade,RS,6.6,13.7,11.4,26,85,2.9
454,1/4/2019,Budapest,HU,5.7,9.1,19.1,10,21,2.1
455,1/4/2019,Busan,KR,4.5,30.6,7.3,31,65,7.2
456,1/4/2019,Delhi,IN,15,23.6,3.8,220,289,6.5
457,1/4/2019,Haarlem,NL,1.8,2.7,25.7,12,24,0.1
458,1/4/2019,Hong Kong,HK,8,21.9,8.4,27,65,2.6
459,1/4/2019,Kyoto,JP,4.5,13.9,13.6,9,30,1.5
460,1/4/2019,London,GB,11.8,25.2,4.3,28,72,1.3
461,1/4/2019,Mumbai,IN,22.5,32.1,22.4,136,176,12.4
462,1/4/2019,Osaka,JP,4.5,15.8,14.5,8,30,2.9
463,1/4/2019,Santiago,CL,6.5,16.6,16.8,63,85,2.4
464,1/4/2019,Seoul,KR,11.2,55.5,2.4,52,112,8.6
465,1/4/2019,Shanghai,CN,4.6,27.9,8.6,20,63,3.1
466,1/4/2019,Taipei,TW,4.9,16.7,21.6,31,46,4.3
467,1/4/2019,Tokyo,JP,4.5,17.6,18.4,9,34,2.9
468,1/5/2019,Amsterdam,NL,2.1,6.7,22.9,11,21,0.1
469,1/5/2019,Bangkok,TH,0.1,19.6,4.4,53,102,1.6
470,1/5/2019,Beijing,CN,4.6,15.6,13.5,25,53,2.6
471,1/5/2019,Belgrade,RS,7.3,13.1,10.6,36,103,4.9
472,1/5/2019,Budapest,HU,6.3,9,11.4,10,33,2.1
473,1/5/2019,Busan,KR,5.6,16.7,26.4,48,102,5.8
474,1/5/2019,Delhi,IN,15.6,25.3,5.3,266,304,7.6
475,1/5/2019,Haarlem,NL,1.7,1.6,26.9,13,19,0.1
476,1/5/2019,Hong Kong,HK,13.3,46.3,1.2,76,156,5.7
477,1/5/2019,Kyoto,JP,5.6,15.8,11.2,17,57,2.9
478,1/5/2019,London,GB,10.4,20.6,8.4,22,63,1.1
479,1/5/2019,Mumbai,IN,26.1,37.6,24.6,136,171,13.2
480,1/5/2019,Osaka,JP,5.6,19.5,15.2,15,55,2.9
481,1/5/2019,Santiago,CL,5.8,10.8,12.9,55,78,0.9
482,1/5/2019,Seoul,KR,7.8,29.7,12.1,51,93,7.2
483,1/5/2019,Shanghai,CN,7.3,22.4,11.8,30,87,3.1
484,1/5/2019,Taipei,TW,6.2,19.5,9.6,30,65,4.3
485,1/5/2019,Tokyo,JP,4.5,21.3,16,11,50,1.5
486,1/6/2019,Amsterdam,NL,2.3,10.4,19.4,13,25,0.1
487,1/6/2019,Bangkok,TH,0.1,17.3,6.7,71,155,1.1
488,1/6/2019,Beijing,CN,11.8,34.3,2.5,77,159,7.1
489,1/6/2019,Belgrade,RS,5.8,8.9,10.7,24,79,3.1
490,1/6/2019,Budapest,HU,5.8,5.9,23.2,7,17,2.1
491,1/6/2019,Busan,KR,4.5,18.6,18.4,40,85,5.8
492,1/6/2019,Delhi,IN,11.4,22.7,5.4,141,212,6.9
493,1/6/2019,Haarlem,NL,1.9,2.7,24.7,15,26,0.1
494,1/6/2019,Hong Kong,HK,9.7,18.8,3.7,25,60,3.1
495,1/6/2019,Kyoto,JP,3.4,5.6,28.1,10,34,1.5
496,1/6/2019,London,GB,10,22.9,4.8,22,59,1.7
497,1/6/2019,Mumbai,IN,17.2,31.5,20.5,122,175,16.1
498,1/6/2019,Osaka,JP,3.4,6.5,28.9,10,38,1.5
499,1/6/2019,Santiago,CL,4.4,4.4,11.5,35,61,0.5
500,1/6/2019,Seoul,KR,7.8,35.2,6.4,48,74,7.2
501,1/6/2019,Shanghai,CN,5.5,18.3,15.9,31,78,3.1
502,1/6/2019,Taipei,TW,5.2,12.1,21.6,14,30,2.9
503,1/6/2019,Tokyo,JP,2.3,6.5,28.9,5,21,1.5
504,1/7/2019,Amsterdam,NL,2.5,12.9,13.5,20,49,0.1
505,1/7/2019,Bangkok,TH,0.1,15,8.3,68,154,1.6
506,1/7/2019,Beijing,CN,7.3,23.4,10.2,42,65,4.1
507,1/7/2019,Belgrade,RS,6.1,7.5,18,26,83,3.1
508,1/7/2019,Budapest,HU,8,18.4,7,23,60,2.4
509,1/7/2019,Busan,KR,4.5,20.4,17.6,37,76,7.2
510,1/7/2019,Delhi,IN,11.8,22.5,3.6,159,231,7.6
511,1/7/2019,Haarlem,NL,2.2,7.7,16.3,20,43,0.1
512,1/7/2019,Hong Kong,HK,8.6,23.1,13.7,34,67,3
513,1/7/2019,Kyoto,JP,4.5,18.6,16,12,46,2.9
514,1/7/2019,London,GB,9.4,19.2,7.7,17,44,2.3
515,1/7/2019,Mumbai,IN,17.1,28,16,102,153,17.5
516,1/7/2019,Osaka,JP,4.5,20.4,16,11,46,2.9
517,1/7/2019,Santiago,CL,4.2,6.6,10.4,33,51,0.8
518,1/7/2019,Seoul,KR,10,47.3,4,52,107,8.6
519,1/7/2019,Shanghai,CN,5.5,22.4,14.3,31,85,3.1
520,1/7/2019,Taipei,TW,5.2,15.8,22.4,20,30,2.9
521,1/7/2019,Tokyo,JP,3.4,15.8,22.4,7,25,1.5
522,1/8/2019,Amsterdam,NL,1.9,5.3,26.7,20,40,0.1
523,1/8/2019,Bangkok,TH,0.1,9.3,6.4,43,82,1.1
524,1/8/2019,Beijing,CN,3.7,10.1,17.9,25,34,2.1
525,1/8/2019,Belgrade,RS,10.2,18.6,10,51,151,7.5
526,1/8/2019,Budapest,HU,9.6,16.5,4.6,35,79,2.2
527,1/8/2019,Busan,KR,5.6,16.7,20,49,102,7.2
528,1/8/2019,Delhi,IN,10.8,20.9,4.1,141,203,7.2
529,1/8/2019,Haarlem,NL,1.9,1.9,30.4,28,49,0.1
530,1/8/2019,Hong Kong,HK,10.4,29,3.5,54,111,3.1
531,1/8/2019,Kyoto,JP,6.7,23.2,12.8,22,68,4.3
532,1/8/2019,London,GB,8.7,18,12.5,17,38,1.1
533,1/8/2019,Mumbai,IN,17.5,29.1,15.4,102,161,17.9
534,1/8/2019,Osaka,JP,5.6,23.2,19.2,21,68,4.3
535,1/8/2019,Santiago,CL,4,7.1,9.4,33,42,1
536,1/8/2019,Seoul,KR,6.7,24.1,14.5,41,65,7.2
537,1/8/2019,Shanghai,CN,7.3,17.9,21.6,46,124,4.1
538,1/8/2019,Taipei,TW,4.9,15.8,20.8,16,30,2.9
539,1/8/2019,Tokyo,JP,5.6,38.9,4,16,61,2.9
540,1/9/2019,Amsterdam,NL,2.2,7.5,21.6,15,24,0.4
541,1/9/2019,Bangkok,TH,0.1,13.9,3.6,46,85,1.1
542,1/9/2019,Beijing,CN,8.2,28.8,4.9,62,119,6.1
543,1/9/2019,Belgrade,RS,10.7,17,10.1,52,148,6
544,1/9/2019,Budapest,HU,11.3,21.5,3.6,54,115,2.6
545,1/9/2019,Busan,KR,4.5,18.6,14.5,35,63,5.8
546,1/9/2019,Delhi,IN,10.2,20.5,5.8,141,200,7.5
547,1/9/2019,Haarlem,NL,1.9,4.8,25.9,18,25,2
548,1/9/2019,Hong Kong,HK,8.7,20.5,10,38,74,2.1
549,1/9/2019,Kyoto,JP,3.4,7.5,27.2,8,25,1.5
550,1/9/2019,London,GB,10,18.3,12,14,34,1.4
551,1/9/2019,Mumbai,IN,17.5,23.6,27.7,119,163,16.4
552,1/9/2019,Osaka,JP,3.4,8.4,27.2,8,25,2.9
553,1/9/2019,Santiago,CL,4,9.7,5.6,30,32,1.1
554,1/9/2019,Seoul,KR,7.8,34.3,5.6,49,70,7.2
555,1/9/2019,Shanghai,CN,5.5,19.2,14.7,27,76,3.1
556,1/9/2019,Taipei,TW,5.2,12.1,26.4,18,30,2.9
557,1/9/2019,Tokyo,JP,3.4,10.2,25.6,7,25,1.5
558,12/31/2018,Amsterdam,NL,2.5,10.1,12.1,19,44,0.2
559,12/31/2018,Bangkok,TH,0.1,9.3,9.5,32,72,1.1
560,12/31/2018,Beijing,CN,9.1,29.8,2.9,59,124,5.6
561,12/31/2018,Belgrade,RS,6,9.4,6.6,20,70,2.9
562,12/31/2018,Budapest,HU,4.8,6.4,20.6,6,15,2.6
563,12/31/2018,Busan,KR,4.5,23.2,10.4,24,57,5.8
564,12/31/2018,Delhi,IN,21.5,31.5,4.1,380,363,8.3
565,12/31/2018,Haarlem,NL,2,6.4,17,19,35,0.2
566,12/31/2018,Hong Kong,HK,6.6,19.4,7,38,87,2.8
567,12/31/2018,Kyoto,JP,3.4,7.5,19.2,8,25,1.5
568,12/31/2018,London,GB,8.2,14.2,12.6,9,29,0.9
569,12/31/2018,Mumbai,IN,16.7,42.5,13.6,110,165,17
570,12/31/2018,Osaka,JP,3.4,8.4,20.8,7,25,2.9
571,12/31/2018,Santiago,CL,5.3,12.7,14.5,40,52,1.8
572,12/31/2018,Seoul,KR,8.9,42.6,4,42,87,7.2
573,12/31/2018,Shanghai,CN,5.5,17,12.2,33,91,3.1
574,12/31/2018,Taipei,TW,3.3,11.2,23.3,10,21,2.9
575,12/31/2018,Tokyo,JP,3.4,8.4,21.6,5,17,1.5
576,2/1/2019,Amsterdam,NL,3.4,16.9,8.7,24,71,0.3
577,2/1/2019,Bangkok,TH,0.1,10.4,11.5,55,112,1.1
578,2/1/2019,Beijing,CN,9.1,25.6,5.7,72,139,4.6
579,2/1/2019,Belgrade,RS,9.5,17,14,28,79,9.9
580,2/1/2019,Budapest,HU,9.1,11.6,7.4,38,81,2.5
581,2/1/2019,Busan,KR,4.5,12.1,21.6,29,55,4.3
582,2/1/2019,Delhi,IN,11.1,22.3,7,157,222,8
583,2/1/2019,Haarlem,NL,2.9,14.7,8.2,24,72,0.4
584,2/1/2019,Hong Kong,HK,10.1,20.8,18,32,75,2
585,2/1/2019,Kyoto,JP,3.4,7.5,27.2,9,30,1.5
586,2/1/2019,London,GB,9.1,16.4,11.5,13,47,1.1
587,2/1/2019,Mumbai,IN,20.4,24.6,14.3,101,153,11.4
588,2/1/2019,Osaka,JP,3.4,8.4,26.4,8,25,1.5
589,2/1/2019,Santiago,CL,7.2,16.2,23.3,56,62,1.9
590,2/1/2019,Seoul,KR,6.7,29.7,10.4,37,61,5.8
591,2/1/2019,Shanghai,CN,7.3,11.9,23.2,56,152,3.1
592,2/1/2019,Taipei,TW,5.2,13.9,28.1,34,57,2.9
593,2/1/2019,Tokyo,JP,2.3,8.4,27.2,6,21,1.5
594,2/10/2019,Amsterdam,NL,2.7,8.3,21.9,6,17,0.2
595,2/10/2019,Bangkok,TH,0.1,6.4,7.1,36,72,1.1
596,2/10/2019,Beijing,CN,4.6,11.9,15.9,30,72,3.1
597,2/10/2019,Belgrade,RS,11.9,21.2,9.1,66,163,9
598,2/10/2019,Budapest,HU,8.9,8,11.9,41,74,2.1
599,2/10/2019,Busan,KR,5.6,15.8,18.4,29,61,5.8
600,2/10/2019,Delhi,IN,10.2,22.9,4.4,150,193,8.2
601,2/10/2019,Haarlem,NL,2.3,5.1,23.5,9,23,0.4
602,2/10/2019,Hong Kong,HK,5.2,10.5,23,18,46,1.5
603,2/10/2019,Kyoto,JP,3.4,3.8,30.4,10,34,1.5
604,2/10/2019,London,GB,9.1,13.7,15.3,6,20,2
605,2/10/2019,Mumbai,IN,24.6,14.3,12,120,167,16
606,2/10/2019,Osaka,JP,3.4,4.7,30.4,10,34,2.9
607,2/10/2019,Santiago,CL,4.6,13.9,17.6,50,67,7.4
608,2/10/2019,Seoul,KR,6.7,25.1,13.6,39,74,5.8
609,2/10/2019,Shanghai,CN,4.6,7.8,25.2,24,59,3.1
610,2/10/2019,Taipei,TW,3.3,9.3,26.4,11,21,2.9
611,2/10/2019,Tokyo,JP,3.4,7.5,27.2,8,30,1.5
612,2/11/2019,Amsterdam,NL,2.8,10,19.9,18,31,0.3
613,2/11/2019,Bangkok,TH,0.1,7.5,9.1,37,76,1.1
614,2/11/2019,Beijing,CN,8.2,17,12.2,54,132,4.6
615,2/11/2019,Belgrade,RS,7,13.2,17.6,14,52,4.6
616,2/11/2019,Budapest,HU,5.9,8.7,19.9,10,11,1.6
617,2/11/2019,Busan,KR,4.5,13.9,22.4,30,61,5.8
618,2/11/2019,Delhi,IN,13.1,26.3,4.2,175,211,8.7
619,2/11/2019,Haarlem,NL,2.2,2.8,25.3,22,35,2.2
620,2/11/2019,Hong Kong,HK,7,14.5,9.1,25,58,1.8
621,2/11/2019,Kyoto,JP,4.5,12.1,21.6,12,46,2.9
622,2/11/2019,London,GB,10,24.8,9.3,12,34,1.6
623,2/11/2019,Mumbai,IN,28.7,20,20.6,141,178,16.2
624,2/11/2019,Osaka,JP,4.5,13,20.8,12,50,2.9
625,2/11/2019,Santiago,CL,3.8,13.9,11.2,44,61,9.2
626,2/11/2019,Seoul,KR,6.7,24.1,16,38,74,7.2
627,2/11/2019,Shanghai,CN,6.4,10.1,24.8,22,70,3.6
628,2/11/2019,Taipei,TW,3.4,9.3,24.8,10,21,2.9
629,2/11/2019,Tokyo,JP,3.4,13.9,20.8,12,53,1.5
630,2/12/2019,Amsterdam,NL,3.1,14.6,15.8,17,35,0.3
631,2/12/2019,Bangkok,TH,0.1,12.7,9.1,49,91,1.1
632,2/12/2019,Beijing,CN,8.2,12.4,13.5,54,93,3.6
633,2/12/2019,Belgrade,RS,6.1,8.9,20.2,9,32,3.4
634,2/12/2019,Budapest,HU,5.1,6,23.8,10,15,0.8
635,2/12/2019,Busan,KR,5.6,18.6,21.6,47,93,7.2
636,2/12/2019,Delhi,IN,15.2,31,4.4,200,249,10.3
637,2/12/2019,Haarlem,NL,2.3,11.5,16.7,20,35,0.4
638,2/12/2019,Hong Kong,HK,6.4,17.6,13.5,15,48,1.9
639,2/12/2019,Kyoto,JP,3.4,7.5,28.1,9,30,1.5
640,2/12/2019,London,GB,11.6,25.2,6.1,17,46,2.6
641,2/12/2019,Mumbai,IN,30.7,24.7,12,130,174,14.8
642,2/12/2019,Osaka,JP,3.4,13,24.1,11,42,2.9
643,2/12/2019,Santiago,CL,4,13.5,13.6,51,57,9.5
644,2/12/2019,Seoul,KR,7.8,35.2,13.6,51,104,7.2
645,2/12/2019,Shanghai,CN,5.5,13.3,24.4,24,63,2.6
646,2/12/2019,Taipei,TW,3.8,11.2,24.8,19,30,2.9
647,2/12/2019,Tokyo,JP,3.4,15.8,24.1,9,34,2.9
648,2/13/2019,Amsterdam,NL,3.8,21.2,8.1,25,59,0.9
649,2/13/2019,Bangkok,TH,0.1,15,15,65,152,1.1
650,2/13/2019,Beijing,CN,5.5,12.4,15.1,31,61,1.6
651,2/13/2019,Belgrade,RS,7.1,15.5,12.9,19,60,3.5
652,2/13/2019,Budapest,HU,5.7,10,16.1,15,28,1
653,2/13/2019,Busan,KR,6.7,23.2,22.4,58,134,7.2
654,2/13/2019,Delhi,IN,14.8,30.7,4.5,190,246,8.8
655,2/13/2019,Haarlem,NL,3,13.2,15.2,27,60,1.2
656,2/13/2019,Hong Kong,HK,6.8,25.2,12.8,25,64,2.2
657,2/13/2019,Kyoto,JP,4.5,12.1,24.1,15,53,2.9
658,2/13/2019,London,GB,9.5,21.5,8,21,55,2.6
659,2/13/2019,Mumbai,IN,29.2,18.5,14.1,112,161,16.6
660,2/13/2019,Osaka,JP,4.5,17.6,24.1,19,59,2.9
661,2/13/2019,Santiago,CL,3.5,11,12.8,45,52,8.9
662,2/13/2019,Seoul,KR,5.6,26.9,16.8,38,72,5.8
663,2/13/2019,Shanghai,CN,5.5,9.2,33.8,34,78,2.6
664,2/13/2019,Taipei,TW,3.9,13,22.4,20,38,2.9
665,2/13/2019,Tokyo,JP,4.5,23.2,16,13,53,2.9
666,2/14/2019,Amsterdam,NL,4.6,28.3,3,29,76,1.4
667,2/14/2019,Bangkok,TH,0.1,7,10.7,44,85,1.1
668,2/14/2019,Beijing,CN,8.2,14.7,13,56,137,2.6
669,2/14/2019,Belgrade,RS,8.3,17.5,11.7,30,87,4
670,2/14/2019,Budapest,HU,6.1,9.1,14,12,32,1.3
671,2/14/2019,Busan,KR,5.6,19.5,22.4,35,72,5.8
672,2/14/2019,Delhi,IN,10.9,24.7,7.2,137,201,6.6
673,2/14/2019,Haarlem,NL,4.8,25.5,3.4,31,79,1.5
674,2/14/2019,Hong Kong,HK,5.5,16,21.9,18,50,1.7
675,2/14/2019,Kyoto,JP,3.4,6.5,31.2,11,38,2.9
676,2/14/2019,London,GB,11.8,30.1,3.3,31,76,2.5
677,2/14/2019,Mumbai,IN,15.9,18.1,12.2,70,132,9.9
678,2/14/2019,Osaka,JP,3.4,9.3,29.6,10,42,2.9
679,2/14/2019,Santiago,CL,4.6,21.7,22.4,54,58,10.1
680,2/14/2019,Seoul,KR,6.7,39.9,8,47,78,7.2
681,2/14/2019,Shanghai,CN,5.5,11,31.3,36,80,2.6
682,2/14/2019,Taipei,TW,4.8,15.8,25.6,22,42,2.9
683,2/14/2019,Tokyo,JP,3.4,10.2,28.9,9,34,1.5
684,2/15/2019,Amsterdam,NL,4.8,34.4,0.7,26,64,1.1
685,2/15/2019,Bangkok,TH,0.1,8.1,9.5,40,80,1.1
686,2/15/2019,Beijing,CN,2.8,4.6,24.8,21,25,1.1
687,2/15/2019,Belgrade,RS,8.7,14.7,9.5,37,108,4.8
688,2/15/2019,Budapest,HU,8.8,18.3,2.8,24,56,1.7
689,2/15/2019,Busan,KR,5.6,29.7,13.6,38,80,7.2
690,2/15/2019,Delhi,IN,9.1,19.3,5.5,117,184,6.5
691,2/15/2019,Haarlem,NL,4.7,32.3,0.3,27,67,1.9
692,2/15/2019,Hong Kong,HK,5.7,18.3,18.9,18,47,1.7
693,2/15/2019,Kyoto,JP,4.5,24.1,15.2,12,46,2.9
694,2/15/2019,London,GB,12.7,30.9,3.4,37,89,3.3
695,2/15/2019,Mumbai,IN,17.5,15.9,22.1,84,142,8.1
696,2/15/2019,Osaka,JP,4.5,26.9,12.8,14,53,2.9
697,2/15/2019,Santiago,CL,5.5,17.4,20.8,63,77,10
698,2/15/2019,Seoul,KR,6.7,38,10.4,36,87,5.8
699,2/15/2019,Shanghai,CN,4.6,14.7,23.6,14,55,2.6
700,2/15/2019,Taipei,TW,5.9,18.6,24.1,45,70,4.3
701,2/15/2019,Tokyo,JP,3.4,28.8,13.6,13,55,2.9
702,2/16/2019,Amsterdam,NL,5,30.4,2.4,37,91,1
703,2/16/2019,Bangkok,TH,0.1,6.4,9.9,34,72,1.1
704,2/16/2019,Beijing,CN,2.8,6.4,24,18,34,1.6
705,2/16/2019,Belgrade,RS,12.2,19.9,7,60,155,4.5
706,2/16/2019,Budapest,HU,10.6,18.1,2.1,40,92,1.8
707,2/16/2019,Busan,KR,5.6,11.2,30.4,47,99,5.8
708,2/16/2019,Delhi,IN,8.2,15.2,6.1,112,182,5.6
709,2/16/2019,Haarlem,NL,4.1,24.7,1.5,39,93,1.4
710,2/16/2019,Hong Kong,HK,6.2,22,12.7,19,52,2
711,2/16/2019,Kyoto,JP,5.6,22.3,31.2,19,61,2.9
712,2/16/2019,London,GB,9.1,22.8,7.4,30,70,2.5
713,2/16/2019,Mumbai,IN,23.5,19.5,16.6,87,146,12.2
714,2/16/2019,Osaka,JP,5.6,17.6,24.8,21,68,5.8
715,2/16/2019,Santiago,CL,3.9,8.5,13.6,51,70,8.5
716,2/16/2019,Seoul,KR,7.8,20.4,22.4,53,132,5.8
717,2/16/2019,Shanghai,CN,5.5,10.1,28.5,50,114,3.1
718,2/16/2019,Taipei,TW,4.5,11.2,27.2,14,30,2.9
719,2/16/2019,Tokyo,JP,4.5,24.1,16,22,74,2.9
720,2/17/2019,Amsterdam,NL,4.9,24.5,11.4,36,95,0.8
721,2/17/2019,Bangkok,TH,0.1,5.8,9.9,29,59,1.1
722,2/17/2019,Beijing,CN,4.6,10.6,21.2,19,42,2.1
723,2/17/2019,Belgrade,RS,11.7,23.1,11.2,69,166,6.2
724,2/17/2019,Budapest,HU,11.3,20.3,2.3,50,110,1.7
725,2/17/2019,Busan,KR,4.5,11.2,28.9,37,85,5.8
726,2/17/2019,Delhi,IN,8.2,17.8,5.8,107,170,6.6
727,2/17/2019,Haarlem,NL,4.1,22.7,9.7,38,96,1.4
728,2/17/2019,Hong Kong,HK,6,10.6,24.8,17,44,1.6
729,2/17/2019,Kyoto,JP,4.5,5.6,32.8,20,65,1.5
730,2/17/2019,London,GB,9.1,17.8,10.8,28,63,2.5
731,2/17/2019,Mumbai,IN,28.1,19.4,16.9,94,155,12.2
732,2/17/2019,Osaka,JP,5.6,7.5,32.8,20,68,2.9
733,2/17/2019,Santiago,CL,4,9.3,17.8,43,63,8.6
734,2/17/2019,Seoul,KR,6.7,23.2,19.2,34,76,5.8
735,2/17/2019,Shanghai,CN,5.5,9.6,30.1,33,76,3.6
736,2/17/2019,Taipei,TW,3.7,8.4,29.6,11,21,2.9
737,2/17/2019,Tokyo,JP,3.4,6.5,35.2,14,53,1.5
738,2/18/2019,Amsterdam,NL,4,24.3,7,33,74,0.8
739,2/18/2019,Bangkok,TH,0.1,7.5,7.5,25,57,1.1
740,2/18/2019,Beijing,CN,7.3,24.7,11,42,99,4.1
741,2/18/2019,Belgrade,RS,13.2,27.2,11.4,84,178,6.3
742,2/18/2019,Budapest,HU,12.8,28.5,2.1,56,100,2.1
743,2/18/2019,Busan,KR,4.5,33.4,10.4,30,65,7.2
744,2/18/2019,Delhi,IN,9.6,27.2,5.7,123,174,7.8
745,2/18/2019,Haarlem,NL,2.9,15.3,12.3,33,74,1
746,2/18/2019,Hong Kong,HK,6.6,20.1,13.9,15,43,2
747,2/18/2019,Kyoto,JP,5.6,17.6,17.6,19,63,2.9
748,2/18/2019,London,GB,8.9,19.1,14.2,17,40,2.7
749,2/18/2019,Mumbai,IN,16.9,19,25.1,102,155,11.6
750,2/18/2019,Osaka,JP,6.7,26,13.6,20,68,4.3
751,2/18/2019,Santiago,CL,4.9,11.9,17.7,50,65,10.3
752,2/18/2019,Seoul,KR,7.8,47.3,4,40,82,7.2
753,2/18/2019,Shanghai,CN,4.6,17.4,20.8,17,59,2.6
754,2/18/2019,Taipei,TW,4.7,17.6,20.8,25,34,2.9
755,2/18/2019,Tokyo,JP,4.5,20.4,26.4,12,50,2.9
756,2/19/2019,Amsterdam,NL,2.8,12.4,19.7,17,35,0.3
757,2/19/2019,Bangkok,TH,0.1,7,5.6,20,46,1.1
758,2/19/2019,Beijing,CN,10.9,18.8,13.9,92,180,2.1
759,2/19/2019,Belgrade,RS,14.1,27,7.5,75,167,9.5
