,,,median,median,median,median,median,median
Specie,,,co,no2,o3,pm10,pm25,so2
Date,City,Country,,,,,,
1/28/2019,Livorno,IT,0.1,23.8,26.9,20.0,25.0,3.1
1/28/2019,Liège,BE,0.1,10.1,19.5,4.0,14.0,0.6
1/28/2019,London,GB,10.6,20.0,11.5,13.0,28.0,1.2
1/28/2019,Los Angeles,US,9.9,42.6,3.2,43.0,90.0,1.5
1/28/2019,Macau,MO,3.7,18.7,23.8,33.0,72.0,4.9
1/28/2019,Madrid,ES,0.1,9.2,24.4,7.0,13.0,4.6
1/28/2019,Marseille,FR,0.1,6.5,24.2,13.0,22.0,0.6
1/28/2019,Matsuyama,JP,5.6,6.5,28.1,10.0,42.0,2.9
1/28/2019,Melbourne,AU,2.3,3.8,16.0,20.0,19.0,1.5
1/28/2019,Metz,FR,2.8,5.5,22.4,11.0,35.0,1.1
1/28/2019,Mexico City,MX,7.8,22.3,18.4,41.0,65.0,4.3
1/28/2019,Middelburg,ZA,2.9,4.2,10.2,10.0,25.0,2.1
1/28/2019,Milan,IT,0.1,33.4,8.2,42.0,112.0,3.1
1/28/2019,Miskolc,HU,7.0,13.6,10.0,47.0,106.0,6.0
1/28/2019,Mokpo,KR,5.6,9.3,19.2,53.0,61.0,5.8
1/28/2019,Monterrey,MX,0.0,0.0,0.0,0.0,0.0,0.0
1/28/2019,Morelia,MX,15.0,15.0,21.3,27.0,40.0,4.7
1/28/2019,Mumbai,IN,24.1,13.8,10.2,84.0,131.0,17.3
1/28/2019,Muzaffarnagar,IN,9.7,27.4,10.5,84.0,164.0,2.4
1/28/2019,Nagoya,JP,5.6,26.0,9.6,14.0,53.0,2.9
1/28/2019,Naha,JP,4.5,11.2,29.6,11.0,30.0,1.5
1/28/2019,Nanchang,CN,7.3,19.2,14.3,80.0,152.0,6.6
1/28/2019,Nancy,FR,1.9,9.6,19.5,9.0,21.0,0.3
1/28/2019,Nanjing,CN,6.4,27.5,9.8,81.0,170.0,5.1
1/28/2019,Nanning,CN,7.3,15.1,29.3,58.0,122.0,4.1
1/28/2019,Nantes,FR,0.1,11.8,20.9,10.0,18.0,0.6
1/28/2019,Nara-shi,JP,3.4,8.4,21.6,10.0,34.0,4.3
1/28/2019,Nashik,IN,4.9,12.0,31.5,42.0,79.0,2.7
1/28/2019,Newcastle,AU,3.4,2.8,13.6,34.0,59.0,2.9
1/28/2019,Newport,GB,2.7,14.2,24.0,11.0,21.0,3.6
1/28/2019,Nicosia,CY,4.0,17.0,17.1,52.0,72.0,0.8
1/28/2019,Niigata,JP,5.6,6.5,27.2,8.0,25.0,1.5
1/28/2019,Ningbo,CN,7.3,20.2,18.3,55.0,107.0,5.1
1/28/2019,Novi Sad,RS,5.7,6.4,20.9,25.0,77.0,7.4
1/28/2019,Okayama,JP,3.4,13.9,20.0,11.0,46.0,5.8
1/28/2019,Osaka,JP,4.5,19.5,18.4,13.0,46.0,2.9
1/28/2019,Oviedo,ES,0.1,4.8,28.5,15.0,34.0,2.2
1/28/2019,Pachuca de Soto,MX,5.5,0.5,17.3,44.0,30.0,2.3
1/28/2019,Paris,FR,0.1,18.1,18.2,17.0,35.0,1.1
1/28/2019,Perth,AU,2.0,7.8,0.0,16.0,32.0,5.8
1/28/2019,Phoenix,US,6.9,24.1,5.6,30.0,47.0,0.1
1/28/2019,Pohang,KR,5.6,12.1,27.2,35.0,61.0,4.3
1/28/2019,Port Elizabeth,ZA,0.7,2.3,0.9,26.0,30.0,0.6
1/28/2019,Potsdam,DE,0.1,10.1,14.7,8.0,28.0,0.6
1/28/2019,Pécs,HU,6.3,12.6,14.8,32.0,82.0,2.4
1/28/2019,Płock,PL,6.0,13.6,12.8,52.0,127.0,4.6
1/28/2019,Qingdao,CN,0.1,19.7,13.9,75.0,144.0,8.7
1/28/2019,Qinhuangdao,CN,8.2,9.6,22.0,40.0,65.0,6.1
1/28/2019,Qiqihar,CN,4.6,4.6,24.8,30.0,63.0,5.6
1/28/2019,Raleigh,US,2.4,6.5,27.2,9.0,34.0,1.5
1/28/2019,Rayong,TH,0.1,8.1,11.1,59.0,127.0,1.1
1/28/2019,Rijeka,HR,0.1,4.7,22.5,6.0,24.0,2.0
1/28/2019,Rome,IT,0.1,15.6,14.3,19.0,38.0,0.6
1/28/2019,Saint-Denis,RE,0.1,2.8,10.0,18.0,30.0,0.6
1/28/2019,Saitama,JP,5.6,27.8,8.8,18.0,55.0,2.9
1/28/2019,Samsun,TR,3.8,16.0,15.9,55.0,30.0,6.6
1/28/2019,Samut Prakan,TH,0.1,19.6,9.5,68.0,152.0,2.7
1/28/2019,San Jose,US,9.4,22.3,10.4,12.0,59.0,1.5
1/28/2019,Sanandaj,IR,0.0,0.0,0.0,0.0,0.0,0.0
1/28/2019,Santiago,CL,5.5,15.3,18.7,53.0,68.0,1.9
1/28/2019,Sapporo,JP,3.4,18.6,19.2,7.0,21.0,2.9
1/28/2019,Sarajevo,BA,3.1,16.5,29.7,24.0,42.0,9.7
1/28/2019,Sejong,KR,6.7,16.7,21.6,63.0,65.0,5.8
1/28/2019,Sendai,JP,0.1,9.3,20.0,7.0,25.0,7.2
1/28/2019,Seongnam-si,KR,5.6,20.4,16.8,74.0,70.0,5.8
1/28/2019,Seoul,KR,5.6,20.4,16.8,69.0,65.0,5.8
1/28/2019,Shanghai,CN,7.3,29.3,11.0,53.0,137.0,4.1
1/28/2019,Shantou,CN,5.5,9.6,33.3,41.0,78.0,4.6
1/28/2019,Shenyang,CN,5.5,9.2,19.9,63.0,63.0,6.1
1/28/2019,Shenzhen,CN,5.2,11.5,30.1,40.0,72.0,3.6
1/28/2019,Shijiazhuang,CN,14.3,31.6,7.8,130.0,182.0,20.8
1/28/2019,Shizuoka,JP,2.3,7.5,28.1,8.0,25.0,1.5
1/28/2019,Skopje,MK,0.1,15.5,4.9,108.0,215.0,1.4
1/28/2019,Suncheon,KR,5.6,8.4,28.9,40.0,53.0,5.8
1/28/2019,Surrey,CA,0.1,9.1,1.1,10.0,14.0,0.3
1/28/2019,Suwon,KR,4.5,16.7,19.2,68.0,65.0,5.8
1/28/2019,Suzhou,CN,9.1,32.0,4.5,65.0,164.0,4.6
1/28/2019,Swansea,GB,11.1,11.5,18.3,11.0,25.0,0.7
1/28/2019,Sydney,AU,2.3,1.9,16.8,24.0,48.0,1.5
1/28/2019,Szeged,HU,5.9,8.5,11.5,21.0,23.0,9.9
1/28/2019,São José dos Campos,BR,1.0,4.2,19.5,16.0,53.0,1.6
1/28/2019,São Paulo,BR,5.5,15.6,17.5,22.0,61.0,1.1
1/28/2019,Tabriz,IR,0.0,0.0,0.0,0.0,0.0,0.0
1/28/2019,Taichung,TW,4.3,16.7,16.0,38.0,63.0,4.3
1/28/2019,Tainan,TW,4.8,19.5,15.2,58.0,89.0,4.3
1/28/2019,Taipei,TW,3.9,17.6,23.3,23.0,38.0,4.3
1/28/2019,Taitung City,TW,3.7,4.7,17.6,11.0,30.0,1.5
1/28/2019,Taiyuan,CN,9.1,23.8,11.8,69.0,109.0,15.8
1/28/2019,Takamatsu,JP,3.4,6.5,29.6,10.0,34.0,2.9
1/28/2019,Talca,CL,6.0,6.8,13.6,34.0,28.0,1.8
1/28/2019,Taoyuan City,TW,5.2,23.2,18.4,29.0,50.0,5.8
1/28/2019,Tarnów,PL,8.6,10.9,28.6,26.0,74.0,6.4
1/28/2019,Tehran,IR,0.0,0.0,0.0,0.0,0.0,0.0
1/28/2019,Tepic,MX,5.6,12.2,9.2,47.0,53.0,9.0
1/28/2019,Thiruvananthapuram,IN,6.7,2.8,31.6,58.0,114.0,1.2
1/28/2019,Tokyo,JP,4.5,29.7,8.8,10.0,38.0,2.9
1/28/2019,Toluca,MX,8.4,16.7,23.3,52.0,72.0,8.6
1/28/2019,Toyama,JP,3.4,5.6,29.6,8.0,25.0,1.5
1/28/2019,Trabzon,TR,4.4,15.1,17.1,58.0,82.0,4.1
1/28/2019,Tucson,US,2.8,14.9,12.8,25.0,25.0,0.5
1/28/2019,Ulsan,KR,6.7,20.4,21.6,41.0,65.0,5.8
1/28/2019,Utrecht,NL,2.2,5.5,16.7,10.0,18.0,0.1
1/28/2019,Utsunomiya,JP,4.5,19.5,14.5,13.0,46.0,1.5
1/28/2019,Vancouver,CA,0.1,6.5,1.5,8.0,14.0,0.4
1/28/2019,Vereeniging,ZA,6.5,3.2,14.7,35.0,46.0,1.1
1/28/2019,Visakhapatnam,IN,7.4,18.5,20.6,91.0,166.0,4.4
1/28/2019,Wakayama,JP,4.5,7.5,25.6,11.0,38.0,2.9
1/28/2019,Warsaw,PL,5.4,12.5,17.9,36.0,96.0,5.1
1/28/2019,Wollongong,AU,3.4,2.8,16.0,23.0,45.0,2.9
1/28/2019,Wrocław,PL,8.5,22.1,7.5,32.0,93.0,3.8
1/28/2019,Wuhan,CN,10.4,22.9,7.0,88.0,183.0,3.6
1/28/2019,Wuxi,CN,10.0,30.7,3.3,81.0,165.0,6.1
1/28/2019,Xiamen,CN,4.6,8.7,40.3,30.0,59.0,2.6
1/28/2019,Xining,CN,15.4,20.2,18.7,64.0,139.0,13.2
1/28/2019,Xinxiang,CN,18.6,35.7,9.4,127.0,193.0,18.3
1/28/2019,Xi’an,CN,12.4,26.6,9.0,98.0,181.0,9.7
1/28/2019,Xuchang,CN,11.8,20.2,14.3,108.0,198.0,9.7
1/28/2019,Yazd,IR,0.0,0.0,0.0,0.0,0.0,0.0
1/28/2019,Yeosu,KR,5.6,8.4,22.4,45.0,57.0,5.8
1/28/2019,Yinchuan,CN,17.2,25.6,8.6,78.0,149.0,21.3
1/28/2019,Yokohama,JP,3.4,11.2,24.8,10.0,34.0,2.9
1/28/2019,Yunfu,CN,7.3,17.0,12.6,63.0,155.0,4.1
1/28/2019,Zhengzhou,CN,13.1,33.0,9.0,115.0,191.0,12.2
1/28/2019,Zhuzhou,CN,8.2,20.6,11.0,114.0,207.0,5.1
1/28/2019,Ürümqi,CN,17.2,23.8,14.7,89.0,185.0,4.1
1/28/2019,İzmit,TR,19.3,13.8,5.7,56.0,97.0,8.2
1/28/2019,Łódź,PL,7.8,17.6,6.5,58.0,158.0,9.2
1/28/2019,Ōita,JP,4.5,3.8,32.8,10.0,30.0,4.3
1/29/2019,Adapazarı,TR,15.2,17.4,13.5,45.0,61.0,23.9
1/29/2019,Aguascalientes,MX,6.9,20.4,393.7,42.0,90.0,7.5
1/29/2019,Akita,JP,3.4,4.7,30.4,9.0,50.0,1.5
1/29/2019,Albuquerque,US,1.6,11.2,15.2,23.0,24.0,1.5
1/29/2019,Amsterdam,NL,2.9,20.9,10.4,15.0,37.0,0.3
1/29/2019,Andong,KR,10.0,20.4,5.6,84.0,82.0,10.0
1/29/2019,Ankara,TR,7.2,32.5,4.5,49.0,46.0,5.1
1/29/2019,Antwerpen,BE,0.1,17.0,13.0,17.0,42.0,1.6
1/29/2019,Anyang,CN,18.8,33.4,11.4,145.0,223.0,16.8
1/29/2019,Arāk,IR,0.0,0.0,0.0,0.0,0.0,0.0
1/29/2019,Atlanta,US,1.9,6.5,23.3,15.0,44.0,1.5
1/29/2019,Bangkok,TH,0.1,28.8,9.5,75.0,157.0,1.6
1/29/2019,Beijing,CN,14.5,35.7,2.9,96.0,180.0,9.2
1/29/2019,Belgrade,RS,10.3,20.7,7.6,47.0,136.0,4.0
1/29/2019,Bengaluru,IN,6.6,10.1,16.9,47.0,83.0,2.3
1/29/2019,Berlin,DE,0.1,15.4,10.9,14.0,41.0,0.7
1/29/2019,Bhopal,IN,4.3,6.5,16.9,76.0,126.0,10.0
1/29/2019,Bilbao,ES,0.1,5.5,26.4,11.0,25.0,2.6
1/29/2019,Bogotá,CO,6.4,8.0,3.1,34.0,63.0,0.6
1/29/2019,Brescia,IT,0.1,13.3,11.4,27.0,68.0,3.1
1/29/2019,Brisbane,AU,0.1,0.1,0.1,9.0,15.0,0.1
1/29/2019,Bristol,GB,3.1,22.9,15.7,10.0,25.0,3.1
1/29/2019,Brussels,BE,0.1,14.7,12.6,14.0,39.0,0.6
1/29/2019,Budapest,HU,8.3,15.5,6.6,16.0,50.0,2.1
1/29/2019,Bursa,TR,37.8,30.7,19.5,64.0,78.0,12.2
1/29/2019,Busan,KR,5.6,24.1,16.0,63.0,70.0,7.2
1/29/2019,Bydgoszcz,PL,6.4,11.2,7.0,49.0,125.0,3.8
1/29/2019,Calama,CL,3.2,1.1,3.6,26.0,28.0,0.3
1/29/2019,Cardiff,GB,3.1,18.8,13.0,10.0,30.0,3.1
1/29/2019,Changchun,CN,9.1,19.2,27.7,87.0,151.0,8.7
1/29/2019,Changsha,CN,10.9,14.7,13.9,103.0,197.0,3.6
1/29/2019,Changwon,KR,5.6,23.2,17.6,61.0,61.0,5.8
1/29/2019,Changzhou,CN,10.0,25.6,14.3,75.0,158.0,5.1
1/29/2019,Charleroi,BE,0.1,12.4,13.9,13.0,40.0,0.6
1/29/2019,Chengdu,CN,9.8,20.6,11.0,77.0,164.0,3.1
1/29/2019,Cheongju-si,KR,6.7,32.5,6.4,63.0,82.0,5.8
1/29/2019,Chiang Mai,TH,0.1,8.7,8.7,54.0,127.0,1.1
1/29/2019,Chiba,JP,3.4,7.5,28.9,13.0,46.0,2.9
1/29/2019,Chon Buri,TH,0.1,12.7,20.5,67.0,151.0,1.1
1/29/2019,Chongqing,CN,10.9,19.2,7.0,95.0,180.0,3.6
1/29/2019,Chuncheon,KR,7.8,24.1,8.0,63.0,68.0,7.2
1/29/2019,Concepción,CL,8.5,3.6,4.0,41.0,50.0,4.1
1/29/2019,Cuernavaca,MX,6.1,22.2,25.3,25.0,59.0,3.9
1/29/2019,Daegu,KR,6.7,29.7,10.4,68.0,76.0,7.2
1/29/2019,Daejeon,KR,6.7,26.9,5.6,61.0,70.0,4.3
1/29/2019,Darwin,AU,2.7,0.3,5.1,19.0,19.0,0.1
1/29/2019,Delhi,IN,9.2,21.9,6.6,132.0,191.0,8.8
1/29/2019,Denver,US,4.6,18.8,6.5,17.0,46.0,0.6
1/29/2019,Dongguan,CN,8.2,24.7,29.3,59.0,151.0,4.1
1/29/2019,Donostia / San Sebastián,ES,0.1,6.9,32.9,10.0,21.0,1.1
1/29/2019,Douliu,TW,4.4,15.8,21.6,59.0,102.0,4.3
1/29/2019,Edinburgh,GB,2.5,16.4,24.4,5.0,13.0,5.2
1/29/2019,Erzurum,TR,21.2,27.9,19.5,66.0,158.0,5.6
1/29/2019,Foshan,CN,6.4,21.1,34.6,54.0,102.0,3.1
1/29/2019,Fukuoka,JP,4.5,12.1,20.0,18.0,55.0,1.5
1/29/2019,Fushun,CN,8.2,12.4,21.2,62.0,114.0,9.7
1/29/2019,Fuzhou,CN,4.6,13.8,39.4,40.0,70.0,2.6
1/29/2019,Gasteiz / Vitoria,ES,0.1,6.9,31.3,7.0,21.0,1.6
1/29/2019,Gdańsk,PL,4.9,10.1,9.1,19.0,70.0,2.6
1/29/2019,Gent,BE,0.1,13.3,15.5,17.0,44.0,0.6
1/29/2019,Ghāziābād,IN,8.9,31.9,4.1,123.0,187.0,7.5
1/29/2019,Gifu-shi,JP,3.4,5.6,28.9,10.0,34.0,2.9
1/29/2019,Guadalajara,MX,8.6,21.6,16.7,44.0,61.0,4.6
1/29/2019,Guangzhou,CN,9.1,34.8,28.1,62.0,152.0,3.6
1/29/2019,Guiyang,CN,10.9,11.0,4.5,32.0,87.0,4.6
1/29/2019,Gwangju,KR,5.6,20.4,13.6,57.0,63.0,4.3
1/29/2019,Győr,HU,8.4,16.2,4.9,27.0,58.0,1.3
1/29/2019,Haarlem,NL,2.5,12.7,15.2,17.0,35.0,0.7
1/29/2019,Haifa,IL,6.7,9.6,22.3,24.0,55.0,0.6
1/29/2019,Haikou,CN,3.7,3.7,22.4,25.0,46.0,2.6
1/29/2019,Hamburg,DE,0.1,19.7,15.1,12.0,34.0,3.1
1/29/2019,Hangzhou,CN,9.1,22.9,11.4,94.0,180.0,4.6
1/29/2019,Harbin,CN,9.2,19.7,20.4,70.0,153.0,17.8
1/29/2019,Hefei,CN,10.0,22.0,8.2,86.0,182.0,3.6
1/29/2019,Hegang,CN,6.6,7.8,27.7,51.0,91.0,5.1
1/29/2019,Hiroshima,JP,4.5,8.4,24.1,13.0,42.0,1.5
1/29/2019,Hong Kong,HK,6.5,28.4,23.4,31.0,68.0,2.2
1/29/2019,Hsinchu,TW,3.9,13.9,17.6,31.0,63.0,4.3
1/29/2019,Hyderabad,IN,4.4,13.3,9.9,77.0,157.0,4.2
1/29/2019,Hāpur,IN,6.7,12.9,7.6,115.0,189.0,6.4
1/29/2019,Incheon,KR,6.7,33.4,9.6,56.0,70.0,8.6
1/29/2019,Indianapolis,US,2.0,9.3,25.6,9.0,27.0,1.5
1/29/2019,Istanbul,TR,13.0,24.7,11.8,36.0,61.0,7.6
1/29/2019,Jacksonville,US,4.4,9.6,10.6,15.0,36.0,0.6
1/29/2019,Jaipur,IN,6.9,10.7,12.8,69.0,111.0,4.9
1/29/2019,Jeju City,KR,4.5,11.2,28.9,49.0,61.0,2.9
1/29/2019,Jeonju,KR,5.6,20.4,13.6,63.0,80.0,7.2
1/29/2019,Jieyang,CN,8.2,10.6,37.8,55.0,119.0,4.6
1/29/2019,Jinan,CN,0.1,19.7,22.8,99.0,158.0,11.2
1/29/2019,Johannesburg,ZA,4.8,3.7,9.3,20.0,53.0,1.1
1/29/2019,Kagoshima,JP,4.5,12.1,32.0,25.0,78.0,4.3
1/29/2019,Kanazawa,JP,3.4,7.5,25.6,14.0,42.0,2.9
1/29/2019,Kaohsiung,TW,5.8,22.3,23.3,58.0,114.0,4.3
1/29/2019,Karaj,IR,0.0,0.0,0.0,0.0,0.0,0.0
1/29/2019,Katowice,PL,6.1,15.3,7.6,33.0,119.0,8.0
1/29/2019,Kecskemét,HU,5.1,13.8,6.3,28.0,32.0,0.5
1/29/2019,Keelung,TW,3.2,7.5,26.4,21.0,42.0,2.9
1/29/2019,Kobe,JP,3.4,6.5,26.4,10.0,42.0,1.5
1/29/2019,Kochi,JP,4.5,3.8,24.8,11.0,42.0,1.5
1/29/2019,Kolkata,IN,4.7,27.5,7.0,102.0,163.0,5.8
1/29/2019,Kraków,PL,9.3,19.2,5.2,26.0,77.0,4.2
1/29/2019,Kumamoto,JP,3.4,12.1,20.8,24.0,76.0,2.9
1/29/2019,Kunming,CN,7.3,8.3,28.1,35.0,78.0,5.1
1/29/2019,Kyoto,JP,3.4,8.4,27.2,11.0,38.0,2.9
1/29/2019,Kütahya,TR,7.2,16.0,3.3,50.0,50.0,9.7
1/29/2019,Lampang,TH,0.1,4.1,11.5,54.0,129.0,1.6
1/29/2019,Lanzhou,CN,10.0,27.5,5.3,55.0,93.0,18.3
1/29/2019,Las Vegas,US,0.1,11.7,5.7,21.0,28.0,0.2
1/29/2019,Leeds,GB,5.1,20.6,8.7,14.0,48.0,1.5
1/29/2019,Lhasa,CN,4.6,2.8,34.6,17.0,25.0,2.6
1/29/2019,Lima,PE,22.4,14.2,4.4,55.0,59.0,22.1
1/29/2019,Livorno,IT,0.1,28.4,23.2,15.0,38.0,2.1
1/29/2019,Liège,BE,0.1,8.7,19.5,13.0,38.0,0.6
1/29/2019,London,GB,12.7,27.2,5.7,16.0,41.0,2.9
1/29/2019,Los Angeles,US,11.5,38.9,16.0,44.0,93.0,1.5
1/29/2019,Macau,MO,4.6,23.1,17.5,47.0,70.0,3.4
1/29/2019,Madrid,ES,0.1,11.9,20.8,11.0,25.0,5.6
1/29/2019,Marseille,FR,0.1,11.0,19.5,14.0,27.0,1.1
1/29/2019,Matsuyama,JP,6.7,6.5,28.9,12.0,46.0,1.5
1/29/2019,Melbourne,AU,1.2,5.6,16.8,23.0,19.0,1.5
1/29/2019,Metz,FR,2.8,10.6,17.6,17.0,48.0,1.4
1/29/2019,Mexico City,MX,7.8,23.2,20.8,52.0,72.0,4.3
1/29/2019,Middelburg,ZA,2.7,3.7,7.8,11.0,21.0,1.1
1/29/2019,Milan,IT,0.1,39.4,4.1,47.0,114.0,3.6
1/29/2019,Miskolc,HU,9.4,15.2,5.5,50.0,112.0,5.5
1/29/2019,Mokpo,KR,5.6,11.2,16.8,54.0,55.0,7.2
1/29/2019,Monterrey,MX,0.0,0.0,0.0,0.0,0.0,0.0
1/29/2019,Morelia,MX,10.6,12.6,20.0,33.0,46.0,5.8
1/29/2019,Mumbai,IN,18.2,18.0,8.5,81.0,133.0,17.2
1/29/2019,Muzaffarnagar,IN,9.1,28.2,11.4,108.0,181.0,7.0
1/29/2019,Nagoya,JP,3.4,8.4,26.4,11.0,42.0,1.5
1/29/2019,Naha,JP,4.5,7.5,32.0,14.0,38.0,1.5
1/29/2019,Nanchang,CN,7.3,13.8,13.5,77.0,158.0,3.6
1/29/2019,Nancy,FR,2.8,10.6,15.1,14.0,30.0,1.1
1/29/2019,Nanjing,CN,8.2,19.7,16.7,81.0,161.0,5.1
1/29/2019,Nanning,CN,6.4,13.8,20.4,50.0,95.0,4.1
1/29/2019,Nara-shi,JP,3.4,5.6,28.9,10.0,38.0,2.9
1/29/2019,Nashik,IN,5.0,13.9,20.5,46.0,80.0,4.3
1/29/2019,Newport,GB,3.1,15.1,11.8,9.0,21.0,3.1
1/29/2019,Nicosia,CY,5.0,15.6,12.8,31.0,65.0,2.4
1/29/2019,Niigata,JP,3.4,3.8,31.2,16.0,57.0,1.5
1/29/2019,Ningbo,CN,8.2,15.1,23.6,75.0,162.0,5.1
1/29/2019,Novi Sad,RS,5.6,10.6,10.6,47.0,133.0,5.5
1/29/2019,Okayama,JP,3.4,8.4,24.1,12.0,46.0,4.3
1/29/2019,Osaka,JP,3.4,9.3,26.4,10.0,38.0,2.9
1/29/2019,Oviedo,ES,0.1,5.1,27.7,17.0,42.0,2.8
1/29/2019,Pachuca de Soto,MX,6.3,0.4,22.5,50.0,35.0,4.1
1/29/2019,Paris,FR,0.1,27.1,10.3,19.0,52.0,0.7
1/29/2019,Perth,AU,3.0,4.5,0.0,23.0,39.0,5.8
1/29/2019,Phoenix,US,7.8,29.7,8.0,34.0,51.0,0.1
1/29/2019,Pohang,KR,5.6,19.5,19.2,63.0,59.0,5.8
1/29/2019,Potsdam,DE,0.1,9.2,14.3,12.0,42.0,0.6
1/29/2019,Pécs,HU,5.2,8.9,11.6,18.0,52.0,1.6
1/29/2019,Płock,PL,4.3,8.8,7.8,30.0,81.0,2.1
1/29/2019,Qingdao,CN,0.1,19.2,17.9,58.0,91.0,8.2
1/29/2019,Qinhuangdao,CN,18.0,31.6,4.9,69.0,151.0,17.3
1/29/2019,Qiqihar,CN,5.6,10.1,22.8,66.0,82.0,18.3
1/29/2019,Raleigh,US,3.0,7.5,20.0,14.0,42.0,1.5
1/29/2019,Rayong,TH,0.1,11.6,10.7,63.0,134.0,1.6
1/29/2019,Rijeka,HR,0.1,3.0,21.9,3.0,25.0,2.1
1/29/2019,Rome,IT,0.1,16.0,7.0,17.0,55.0,0.4
1/29/2019,Saint-Denis,RE,0.1,2.5,10.6,13.0,34.0,0.7
1/29/2019,Saitama,JP,3.4,5.6,29.6,13.0,50.0,1.5
1/29/2019,Samsun,TR,6.0,11.5,12.6,50.0,34.0,4.6
1/29/2019,Samut Prakan,TH,0.1,25.9,1.2,80.0,159.0,4.3
1/29/2019,San Jose,US,5.9,17.6,11.2,15.0,42.0,1.5
1/29/2019,Sanandaj,IR,0.0,0.0,0.0,0.0,0.0,0.0
1/29/2019,Santiago,CL,5.2,14.0,14.5,54.0,62.0,1.7
1/29/2019,Sapporo,JP,3.4,14.9,24.8,9.0,25.0,1.5
1/29/2019,Sarajevo,BA,6.6,17.9,9.4,43.0,151.0,22.8
1/29/2019,Sejong,KR,7.8,29.7,8.8,64.0,80.0,7.2
1/29/2019,Sendai,JP,0.2,7.5,32.0,11.0,42.0,12.9
1/29/2019,Seongnam-si,KR,6.7,33.4,5.6,65.0,78.0,7.2
1/29/2019,Seoul,KR,7.8,39.9,5.6,58.0,72.0,7.2
1/29/2019,Shanghai,CN,6.4,22.9,17.1,60.0,112.0,3.6
1/29/2019,Shantou,CN,5.5,8.3,41.1,37.0,82.0,4.6
1/29/2019,Shenyang,CN,10.0,19.2,15.5,83.0,142.0,13.2
1/29/2019,Shenzhen,CN,5.4,11.9,38.6,40.0,80.0,3.6
1/29/2019,Shijiazhuang,CN,19.2,33.0,4.1,138.0,192.0,24.9
1/29/2019,Shizuoka,JP,2.3,6.5,28.9,9.0,30.0,1.5
1/29/2019,Skopje,MK,0.1,17.9,2.4,91.0,179.0,2.1
1/29/2019,Suncheon,KR,8.9,16.7,22.4,54.0,63.0,8.6
1/29/2019,Surrey,CA,0.1,10.4,0.8,14.0,29.0,0.3
1/29/2019,Suwon,KR,5.6,31.5,6.4,62.0,78.0,7.2
1/29/2019,Suzhou,CN,10.0,28.8,5.3,79.0,159.0,4.1
1/29/2019,Swansea,GB,11.8,15.6,16.3,9.0,26.0,1.1
1/29/2019,Sydney,AU,2.3,4.7,14.5,22.0,34.0,4.3
1/29/2019,Szeged,HU,7.0,12.3,4.7,31.0,32.0,5.3
1/29/2019,São José dos Campos,BR,1.0,6.4,21.2,19.0,55.0,1.6
1/29/2019,São Paulo,BR,5.5,20.6,13.0,27.0,63.0,1.6
1/29/2019,Tabriz,IR,0.0,0.0,0.0,0.0,0.0,0.0
1/29/2019,Taichung,TW,4.6,18.6,19.2,46.0,76.0,2.9
1/29/2019,Tainan,TW,4.8,18.6,24.8,66.0,117.0,4.3
1/29/2019,Taipei,TW,3.5,12.1,30.4,21.0,42.0,2.9
1/29/2019,Taitung City,TW,3.7,4.7,20.8,12.0,34.0,1.5
1/29/2019,Taiyuan,CN,17.2,34.8,4.5,107.0,174.0,40.1
1/29/2019,Takamatsu,JP,3.4,6.5,28.1,12.0,38.0,2.9
1/29/2019,Talca,CL,7.5,7.8,8.8,43.0,40.0,1.8
1/29/2019,Taoyuan City,TW,4.2,17.6,25.6,25.0,53.0,4.3
1/29/2019,Tarnów,PL,10.0,17.3,10.4,37.0,104.0,6.9
1/29/2019,Tehran,IR,0.0,0.0,0.0,0.0,0.0,0.0
1/29/2019,Tepic,MX,5.0,9.8,16.3,40.0,53.0,9.0
1/29/2019,Thiruvananthapuram,IN,6.6,3.2,24.0,52.0,94.0,1.6
1/29/2019,Tokyo,JP,3.4,8.4,28.9,15.0,55.0,1.5
1/29/2019,Toluca,MX,9.2,19.5,23.1,56.0,80.0,8.6
1/29/2019,Toyama,JP,4.5,7.5,24.8,16.0,50.0,1.5
1/29/2019,Trabzon,TR,6.8,19.2,11.4,63.0,114.0,5.6
1/29/2019,Tucson,US,2.9,16.6,14.5,30.0,25.0,0.5
1/29/2019,Ulsan,KR,6.7,22.3,18.4,66.0,59.0,5.8
1/29/2019,Utrecht,NL,2.1,17.8,10.9,16.0,37.0,0.4
1/29/2019,Utsunomiya,JP,3.4,8.4,28.1,11.0,42.0,1.5
1/29/2019,Vancouver,CA,0.1,9.6,1.4,15.0,26.0,0.4
1/29/2019,Vereeniging,ZA,3.8,2.3,10.6,31.0,57.0,1.1
1/29/2019,Visakhapatnam,IN,7.2,19.7,24.3,87.0,163.0,3.9
1/29/2019,Wakayama,JP,5.6,4.7,29.6,10.0,38.0,2.9
1/29/2019,Warsaw,PL,6.0,13.1,6.3,36.0,93.0,2.7
1/29/2019,Wollongong,AU,1.2,4.7,12.8,22.0,34.0,2.9
1/29/2019,Wrocław,PL,6.5,13.7,10.1,19.0,53.0,2.2
1/29/2019,Wuhan,CN,10.5,18.3,4.1,68.0,167.0,3.6
1/29/2019,Wuxi,CN,10.0,19.2,10.6,80.0,144.0,4.6
1/29/2019,Xiamen,CN,5.0,6.9,45.5,29.0,68.0,2.1
