,,,median,median,median,median,median,median
Specie,,,co,no2,o3,pm10,pm25,so2
Date,City,Country,,,,,,
1/17/2020,Surrey,CA,0.1,7.2,5.9,8.0,19.0,0.2
1/17/2020,Suwon,KR,7.8,42.6,4.0,55.0,104.0,7.2
1/17/2020,Swansea,GB,1.1,10.1,25.2,12.0,25.0,1.6
1/17/2020,Sydney,AU,6.7,4.7,17.6,36.0,87.0,1.5
1/17/2020,Szczecin,PL,0.1,9.3,14.8,25.0,84.0,2.3
1/17/2020,Szeged,HU,5.2,8.1,7.7,21.0,71.0,4.2
1/17/2020,São José dos Campos,BR,1.0,3.7,13.5,10.0,21.0,0.6
1/17/2020,São Paulo,BR,2.8,7.4,13.5,9.0,21.0,0.6
1/17/2020,Taichung,TW,3.8,11.2,19.2,20.0,42.0,2.9
1/17/2020,Tainan,TW,3.8,12.1,20.0,39.0,61.0,2.9
1/17/2020,Taipei,TW,3.9,12.1,22.4,11.0,25.0,1.5
1/17/2020,Taitung City,TW,3.7,3.8,23.3,10.0,25.0,2.9
1/17/2020,Taiyuan,CN,16.4,38.0,5.7,121.0,211.0,19.8
1/17/2020,Takamatsu,JP,5.6,13.0,13.6,16.0,50.0,2.9
1/17/2020,Talca,CL,5.5,5.9,16.0,53.0,52.0,2.1
1/17/2020,Taoyuan City,TW,4.0,10.2,21.6,14.0,27.0,2.9
1/17/2020,Tarnów,PL,6.5,9.1,16.8,32.0,87.0,2.8
1/17/2020,Tbilisi,GE,7.3,10.6,5.7,25.0,61.0,3.1
1/17/2020,Tel Aviv,IL,4.5,12.6,16.2,14.0,63.0,2.3
1/17/2020,Tepic,MX,7.5,12.9,5.2,50.0,61.0,4.0
1/17/2020,Thiruvananthapuram,IN,7.7,9.6,21.3,54.0,137.0,3.8
1/17/2020,Thrissur,IN,9.2,20.0,11.1,83.0,51.0,5.3
1/17/2020,Tokyo,JP,4.5,19.5,13.6,9.0,34.0,1.5
1/17/2020,Toluca,MX,8.7,14.9,18.4,44.0,70.0,5.8
1/17/2020,Toyama,JP,4.5,8.4,16.0,7.0,17.0,1.5
1/17/2020,Trabzon,TR,10.8,26.6,15.7,49.0,69.0,5.0
1/17/2020,Ulan Bator,MN,0.3,15.8,2.1,84.0,193.0,20.3
1/17/2020,Ulsan,KR,5.6,26.0,12.8,25.0,61.0,4.3
1/17/2020,Utrecht,NL,1.6,8.5,17.2,12.0,34.0,0.2
1/17/2020,Utsunomiya,JP,3.4,13.0,14.5,8.0,25.0,1.5
1/17/2020,Valencia,ES,0.1,12.8,13.0,17.0,42.0,2.1
1/17/2020,Valladolid,ES,0.1,8.7,23.2,10.0,30.0,1.6
1/17/2020,Vancouver,CA,0.1,6.0,7.0,7.0,14.0,0.3
1/17/2020,Vereeniging,ZA,3.7,3.2,14.7,40.0,87.0,3.6
1/17/2020,Visakhapatnam,IN,9.6,7.0,21.8,62.0,114.0,4.8
1/17/2020,Vitória,BR,1.2,2.5,9.4,13.4,14.9,11.4
1/17/2020,Wakayama,JP,4.5,7.5,19.2,8.0,30.0,1.5
1/17/2020,Wrocław,PL,9.4,18.1,9.1,71.0,168.0,5.3
1/17/2020,Wuhan,CN,6.3,11.5,15.5,41.0,114.0,3.1
1/17/2020,Xiamen,CN,5.5,6.4,38.2,21.0,50.0,1.6
1/17/2020,Xining,CN,15.4,21.5,21.6,70.0,161.0,8.2
1/17/2020,Xinxiang,CN,13.7,22.9,8.6,110.0,195.0,4.6
1/17/2020,Xi’an,CN,17.2,28.4,3.3,133.0,246.0,5.1
1/17/2020,Xuchang,CN,10.0,15.6,10.6,86.0,186.0,4.1
1/17/2020,Yeosu,KR,6.7,17.6,13.6,21.0,53.0,5.8
1/17/2020,Yinchuan,CN,13.6,24.3,7.0,99.0,182.0,5.1
1/17/2020,Yokohama,JP,3.4,19.5,13.6,9.0,30.0,2.9
1/17/2020,Yunfu,CN,9.1,7.4,11.8,17.0,34.0,4.1
1/17/2020,Zenica,BA,6.6,17.9,13.5,78.0,187.0,83.5
1/17/2020,Zhengzhou,CN,10.9,24.7,7.8,104.0,200.0,4.6
1/17/2020,Zhuzhou,CN,7.3,11.0,19.5,51.0,134.0,3.1
1/17/2020,Ürümqi,CN,14.5,26.6,12.6,122.0,177.0,5.6
1/17/2020,İzmit,TR,6.1,9.7,18.8,27.0,55.0,0.8
1/17/2020,Łódź,PL,7.3,14.5,7.4,55.0,144.0,3.3
1/17/2020,Ōita,JP,3.4,6.5,21.6,8.0,30.0,2.9
1/18/2020,Abu Dhabi,AE,0.1,19.2,11.8,38.0,38.0,4.6
1/18/2020,Adapazarı,TR,9.2,9.4,14.9,23.0,39.0,15.0
1/18/2020,Adelaide,AU,1.9,1.4,9.0,25.0,34.0,0.6
1/18/2020,Akita,JP,3.4,12.1,19.2,6.0,38.0,1.5
1/18/2020,Albuquerque,US,1.8,9.3,25.6,8.0,11.0,1.5
1/18/2020,Amsterdam,NL,2.3,9.3,18.8,12.0,23.0,0.2
1/18/2020,Andong,KR,8.9,26.9,6.4,40.0,82.0,8.6
1/18/2020,Ankara,TR,16.6,39.8,3.6,64.0,114.0,3.4
1/18/2020,Antwerpen,BE,0.1,9.2,19.1,16.0,34.0,1.6
1/18/2020,Anyang,CN,19.8,22.9,4.1,131.0,236.0,4.6
1/18/2020,Ashdod,IL,55.0,4.2,23.6,14.0,40.0,1.4
1/18/2020,Ashkelon,IL,141.7,9.7,27.6,13.0,42.0,0.8
1/18/2020,Athens,GR,0.1,6.0,24.8,10.0,30.0,5.1
1/18/2020,Balıkesir,TR,8.0,10.6,23.3,16.0,23.0,60.1
1/18/2020,Bangkok,TH,0.1,11.6,10.3,66.0,153.0,1.6
1/18/2020,Beijing,CN,25.3,33.9,2.5,143.0,287.0,2.1
1/18/2020,Belfast,GB,0.6,18.8,11.0,14.0,36.0,1.7
1/18/2020,Belgrade,RS,10.3,12.7,9.9,36.0,107.0,6.9
1/18/2020,Bengaluru,IN,8.0,10.0,10.4,52.0,78.0,3.1
1/18/2020,Berlin,DE,0.1,12.4,15.9,15.0,45.0,1.9
1/18/2020,Bhopal,IN,7.3,10.8,7.3,74.0,127.0,7.1
1/18/2020,Bilbao,ES,0.1,6.4,22.4,8.0,25.0,3.1
1/18/2020,Bogotá,CO,5.5,3.5,3.7,10.0,25.0,0.4
1/18/2020,Brescia,IT,0.1,28.8,5.7,29.0,85.0,0.6
1/18/2020,Brisbane,AU,1.9,2.3,4.5,7.0,15.0,1.1
1/18/2020,Bristol,GB,1.6,21.5,2.6,15.0,42.0,7.2
1/18/2020,Brussels,BE,0.1,8.3,19.5,11.0,25.0,0.6
1/18/2020,Budapest,HU,5.3,10.5,10.1,33.0,91.0,3.5
1/18/2020,Buenos Aires,AR,4.1,6.4,8.2,17.0,38.0,5.1
1/18/2020,Burgos,ES,0.1,4.2,27.3,10.0,17.0,1.6
1/18/2020,Bursa,TR,17.3,19.0,11.8,35.0,63.0,9.8
1/18/2020,Busan,KR,4.5,22.3,14.5,27.0,68.0,4.3
1/18/2020,Bydgoszcz,PL,4.9,10.7,8.6,43.0,93.0,2.4
1/18/2020,Calama,CL,1.7,5.6,17.8,45.0,31.0,1.6
1/18/2020,Cardiff,GB,1.6,23.4,3.7,13.0,21.0,7.1
1/18/2020,Castelló de la Plana,ES,0.1,11.9,21.6,9.0,25.0,2.6
1/18/2020,Chandigarh,IN,5.2,12.8,7.4,79.0,148.0,7.1
1/18/2020,Changchun,CN,13.1,32.0,31.3,75.0,180.0,11.7
1/18/2020,Changsha,CN,8.2,16.0,11.8,57.0,154.0,2.6
1/18/2020,Changwon,KR,5.6,25.1,12.8,33.0,78.0,5.8
1/18/2020,Charleroi,BE,0.1,8.3,18.3,10.0,30.0,0.6
1/18/2020,Chengdu,CN,9.1,18.3,4.1,67.0,158.0,3.1
1/18/2020,Chennai,IN,7.7,3.5,12.4,27.0,69.0,2.6
1/18/2020,Cheongju-si,KR,8.9,34.3,9.6,57.0,129.0,5.8
1/18/2020,Chiang Mai,TH,0.1,12.1,12.3,53.0,136.0,1.1
1/18/2020,Chiba,JP,3.4,6.5,25.6,7.0,21.0,1.5
1/18/2020,Chon Buri,TH,0.1,9.8,9.9,68.0,147.0,1.1
1/18/2020,Chongqing,CN,10.0,18.8,3.7,55.0,132.0,4.6
1/18/2020,Chuncheon,KR,7.8,21.3,6.4,50.0,104.0,4.3
1/18/2020,Concepción,CL,13.6,5.3,10.4,56.0,79.0,2.6
1/18/2020,Copenhagen,DK,2.6,5.5,24.9,17.0,34.0,0.4
1/18/2020,Daegu,KR,7.8,36.2,8.0,42.0,99.0,5.8
1/18/2020,Daejeon,KR,7.8,32.5,7.3,51.0,93.0,5.8
1/18/2020,Darwin,AU,3.6,0.6,6.2,17.0,16.0,0.3
1/18/2020,Delhi,IN,12.5,18.5,2.9,123.0,187.0,4.8
1/18/2020,Denver,US,2.8,9.2,9.8,16.0,17.0,0.6
1/18/2020,Dongguan,CN,9.2,10.1,17.5,29.0,74.0,5.6
1/18/2020,Donostia / San Sebastián,ES,0.1,9.6,24.4,10.0,17.0,1.6
1/18/2020,Douliu,TW,5.2,12.1,20.8,39.0,68.0,4.3
1/18/2020,East London,ZA,8.8,1.0,5.3,14.0,25.0,7.6
1/18/2020,Edinburgh,GB,0.9,13.3,19.1,8.0,17.0,3.4
1/18/2020,Erzurum,TR,18.1,39.0,10.2,71.0,189.0,23.6
1/18/2020,Eskişehir,TR,9.4,34.5,17.1,67.0,156.0,5.8
1/18/2020,Foshan,CN,10.9,15.1,11.4,29.0,70.0,3.6
1/18/2020,Fukuoka,JP,4.5,11.2,20.0,9.0,25.0,1.5
1/18/2020,Fushun,CN,13.6,24.7,9.4,98.0,182.0,13.7
1/18/2020,Fuzhou,CN,7.3,8.7,19.5,15.0,50.0,2.1
1/18/2020,Gandhinagar,IN,5.6,6.6,9.6,74.0,136.0,8.8
1/18/2020,Gasteiz / Vitoria,ES,0.1,14.2,24.4,11.0,34.0,1.6
1/18/2020,Gdańsk,PL,4.0,6.7,13.0,25.0,95.0,1.9
1/18/2020,Ghāziābād,IN,6.4,18.7,2.9,75.0,166.0,3.9
1/18/2020,Gifu-shi,JP,3.4,6.5,25.6,6.0,25.0,2.9
1/18/2020,Guadalajara,MX,6.6,17.6,16.0,40.0,67.0,2.5
1/18/2020,Guangzhou,CN,10.9,14.2,11.8,32.0,72.0,3.1
1/18/2020,Guiyang,CN,7.3,6.4,17.9,46.0,99.0,6.6
1/18/2020,Gwangju,KR,6.7,22.3,15.2,37.0,80.0,4.3
1/18/2020,Győr,HU,6.4,6.4,9.5,27.0,92.0,3.1
1/18/2020,Haarlem,NL,1.4,3.1,27.3,19.0,28.0,0.3
1/18/2020,Haifa,IL,5.0,5.3,21.6,29.0,78.0,4.4
1/18/2020,Haikou,CN,7.3,4.6,33.3,29.0,61.0,1.6
1/18/2020,Hamburg,DE,0.1,8.3,21.6,16.0,46.0,1.6
1/18/2020,Hangzhou,CN,8.2,10.6,13.9,40.0,91.0,3.1
1/18/2020,Hanoi,VN,5.0,7.4,4.0,52.0,127.0,3.0
1/18/2020,Harbin,CN,17.2,43.5,17.9,140.0,264.0,24.4
1/18/2020,Hefei,CN,8.2,20.6,10.2,66.0,164.0,3.1
1/18/2020,Hegang,CN,9.1,13.8,28.1,77.0,158.0,8.2
1/18/2020,Hiroshima,JP,3.4,6.5,22.4,6.0,21.0,1.5
1/18/2020,Hong Kong,HK,8.5,18.8,16.2,23.0,56.0,2.3
1/18/2020,Hsinchu,TW,4.7,8.4,24.8,27.0,55.0,2.9
1/18/2020,Huế,VN,8.0,14.0,5.0,24.0,33.0,5.0
1/18/2020,Hyderabad,IN,4.7,11.3,9.2,57.0,89.0,2.6
1/18/2020,Hāpur,IN,12.6,11.7,3.4,72.0,142.0,5.4
1/18/2020,Incheon,KR,8.9,30.6,12.1,57.0,109.0,8.6
1/18/2020,Istanbul,TR,12.2,18.8,10.2,16.0,43.0,2.1
1/18/2020,Jacksonville,US,3.6,2.3,15.5,22.0,31.0,0.6
1/18/2020,Jaipur,IN,5.3,13.9,13.5,62.0,105.0,5.4
1/18/2020,Jeju City,KR,4.5,10.2,31.2,23.0,53.0,2.9
1/18/2020,Jeonju,KR,7.8,19.5,13.6,47.0,104.0,5.8
1/18/2020,Jerusalem,IL,12.3,5.2,36.4,8.0,38.0,2.3
1/18/2020,Jieyang,CN,9.1,7.4,20.4,37.0,85.0,4.6
1/18/2020,Jinan,CN,0.1,15.1,25.6,109.0,195.0,7.6
1/18/2020,Johannesburg,ZA,6.0,6.0,10.2,32.0,91.0,1.8
1/18/2020,Kagoshima,JP,3.4,7.5,22.4,10.0,42.0,1.5
1/18/2020,Kanazawa,JP,2.3,4.7,28.1,6.0,21.0,1.5
1/18/2020,Kaohsiung,TW,5.8,16.7,16.0,50.0,80.0,4.3
1/18/2020,Katowice,PL,6.5,15.9,6.2,48.0,121.0,10.1
1/18/2020,Kayseri,TR,7.5,0.1,4.8,42.0,77.0,2.2
1/18/2020,Kecskemét,HU,5.4,6.7,16.3,25.0,62.0,2.1
1/18/2020,Keelung,TW,4.3,5.6,26.4,25.0,53.0,2.9
1/18/2020,Kobe,JP,3.4,3.8,31.2,6.0,21.0,1.5
1/18/2020,Kochi,JP,4.5,2.8,28.1,6.0,17.0,1.5
1/18/2020,Kolkata,IN,10.6,30.1,5.9,109.0,170.0,7.4
1/18/2020,Konya,TR,5.8,18.2,8.5,39.0,127.0,3.7
1/18/2020,Kraków,PL,12.1,18.7,3.1,57.0,151.0,7.6
1/18/2020,Kumamoto,JP,3.4,8.4,19.2,10.0,38.0,1.5
1/18/2020,Kunming,CN,4.6,6.9,27.7,25.0,53.0,4.1
1/18/2020,Kyoto,JP,3.4,8.4,28.1,8.0,25.0,1.5
1/18/2020,Lampang,TH,0.1,6.4,12.7,76.0,165.0,1.1
1/18/2020,Lanzhou,CN,9.1,22.0,18.7,53.0,107.0,9.2
1/18/2020,Las Vegas,US,0.1,13.2,8.6,12.0,18.0,0.7
1/18/2020,Leeds,GB,3.6,10.5,20.6,10.0,30.0,2.9
1/18/2020,Lhasa,CN,5.5,4.2,33.3,16.0,34.0,3.6
1/18/2020,Lima,PE,6.2,7.0,6.3,31.0,65.0,4.5
1/18/2020,Liège,BE,0.1,6.9,22.0,8.0,30.0,1.6
1/18/2020,London,GB,5.9,22.2,5.8,15.0,38.0,1.9
1/18/2020,Macau,MO,10.4,21.7,12.2,46.0,76.0,1.5
1/18/2020,Madrid,ES,0.1,22.4,7.6,13.0,50.0,2.6
1/18/2020,Marseille,FR,0.1,7.3,20.9,10.0,18.0,0.6
1/18/2020,Matsuyama,JP,4.5,12.1,15.2,10.0,34.0,2.9
1/18/2020,Melbourne,AU,2.3,5.6,12.8,20.0,32.0,0.4
1/18/2020,Mexico City,MX,10.9,8.3,17.0,50.0,17.0,3.7
1/18/2020,Middelburg,ZA,1.9,4.2,8.6,12.0,34.0,1.1
1/18/2020,Milan,IT,0.1,33.0,18.3,37.0,95.0,2.1
1/18/2020,Milwaukee,US,2.6,4.5,17.5,7.0,24.0,0.2
1/18/2020,Miskolc,HU,11.4,13.2,3.1,51.0,127.0,4.0
1/18/2020,Mokpo,KR,4.5,8.4,23.3,30.0,61.0,4.3
1/18/2020,Monterrey,MX,1.7,0.0,0.0,37.4,20.0,0.0
1/18/2020,Moscow,RU,2.5,14.2,12.6,19.0,34.0,0.7
1/18/2020,Mumbai,IN,7.3,22.7,12.0,98.0,162.0,4.0
1/18/2020,Muzaffarnagar,IN,9.6,9.4,6.1,72.0,154.0,5.8
1/18/2020,Mysore,IN,4.2,7.8,8.2,31.0,80.0,3.0
1/18/2020,Nagasaki,JP,4.5,6.5,22.4,7.0,25.0,1.5
1/18/2020,Nagoya,JP,3.4,10.2,23.3,8.0,30.0,1.5
1/18/2020,Nagpur,IN,4.2,11.2,6.0,58.0,92.0,2.0
1/18/2020,Naha,JP,4.5,4.7,35.2,12.0,30.0,1.5
1/18/2020,Nanchang,CN,6.4,14.7,16.7,54.0,132.0,2.6
1/18/2020,Nanjing,CN,5.5,16.0,9.0,63.0,155.0,2.6
1/18/2020,Nanning,CN,9.1,11.5,7.8,46.0,95.0,3.6
1/18/2020,Nantes,FR,0.1,14.1,14.2,14.0,35.0,0.6
1/18/2020,Naples,IT,9.1,20.2,7.8,54.0,130.0,2.4
1/18/2020,Nara-shi,JP,2.3,4.7,24.1,8.0,17.0,2.9
1/18/2020,Nashik,IN,9.4,2.3,19.8,63.0,151.0,2.0
1/18/2020,Netanya,IL,38.9,4.4,18.7,29.0,80.0,1.5
1/18/2020,Newport,GB,1.6,11.0,10.6,13.0,27.0,7.2
1/18/2020,Niigata,JP,3.4,8.4,18.4,9.0,30.0,1.5
1/18/2020,Ningbo,CN,7.3,11.5,21.6,55.0,134.0,2.6
1/18/2020,Niš,RS,10.9,8.4,3.3,62.0,161.0,4.9
1/18/2020,Novi Sad,RS,7.7,9.0,4.8,61.0,157.0,5.0
1/18/2020,Okayama,JP,3.4,7.5,24.1,6.0,30.0,4.3
1/18/2020,Osaka,JP,0.1,7.5,28.1,7.0,21.0,1.5
1/18/2020,Oviedo,ES,0.1,9.6,12.6,20.0,57.0,2.6
1/18/2020,Pachuca de Soto,MX,7.4,10.3,16.7,26.0,51.0,2.4
1/18/2020,Palma,ES,5.5,9.6,22.0,16.0,16.0,1.6
1/18/2020,Paris,FR,0.1,20.8,14.5,17.0,38.0,0.7
1/18/2020,Parma,IT,0.1,22.9,11.0,33.0,91.0,5.1
1/18/2020,Perth,AU,2.0,2.3,16.0,15.0,22.0,2.9
1/18/2020,Petaẖ Tiqwa,IL,1.5,8.8,21.6,3.0,71.0,4.0
1/18/2020,Phoenix,US,7.1,15.8,9.6,26.0,57.0,0.1
1/18/2020,Pohang,KR,5.6,20.4,15.2,37.0,80.0,5.8
1/18/2020,Potsdam,DE,0.1,9.2,20.6,11.0,35.0,1.9
1/18/2020,Pristina,XK,26.2,19.5,2.9,52.0,151.0,6.3
1/18/2020,Pécs,HU,7.5,8.2,8.3,30.0,86.0,4.9
1/18/2020,Płock,PL,5.8,7.2,10.6,35.0,100.0,1.8
1/18/2020,Qingdao,CN,0.1,24.3,17.1,149.0,247.0,7.1
1/18/2020,Qinhuangdao,CN,21.4,38.0,4.1,128.0,200.0,13.2
1/18/2020,Qiqihar,CN,10.0,24.3,24.4,90.0,172.0,18.8
1/18/2020,Rayong,TH,0.1,8.7,8.7,67.0,142.0,1.1
1/18/2020,Rijeka,HR,0.1,3.6,18.7,18.0,51.0,3.1
1/18/2020,Rome,IT,0.1,22.4,6.5,27.0,74.0,0.2
1/18/2020,Saint-Denis,RE,0.1,3.2,8.9,3.0,18.0,0.6
1/18/2020,Saitama,JP,2.3,8.4,20.8,8.0,30.0,1.5
1/18/2020,Samut Prakan,TH,0.1,7.5,19.0,65.0,147.0,1.6
1/18/2020,Santiago,CL,5.0,14.3,25.4,67.0,71.0,14.8
1/18/2020,Sapporo,JP,3.4,26.9,12.1,12.0,50.0,2.9
1/18/2020,Sejong,KR,6.7,25.1,10.4,54.0,119.0,5.8
1/18/2020,Sendai,JP,0.1,7.5,24.8,8.0,30.0,8.6
1/18/2020,Seongnam-si,KR,8.9,40.8,6.4,59.0,119.0,5.8
1/18/2020,Seoul,KR,10.0,44.5,5.6,57.0,117.0,7.2
1/18/2020,Shanghai,CN,8.1,16.5,18.7,60.0,157.0,3.6
1/18/2020,Shantou,CN,7.6,7.4,20.8,25.0,61.0,3.1
1/18/2020,Shenyang,CN,23.5,40.3,6.5,120.0,200.0,21.3
1/18/2020,Shenzhen,CN,7.6,12.4,20.4,35.0,72.0,3.1
1/18/2020,Shijiazhuang,CN,38.0,36.6,4.1,183.0,261.0,8.2
1/18/2020,Shillong,IN,10.4,6.7,7.4,113.0,180.0,7.2
1/18/2020,Shizuoka,JP,2.3,8.4,19.2,6.0,21.0,1.5
1/18/2020,Skopje,MK,6.2,8.6,4.6,54.0,98.0,0.5
1/18/2020,Suncheon,KR,4.5,11.2,29.6,23.0,63.0,5.8
1/18/2020,Surrey,CA,0.1,3.8,10.1,6.0,13.0,0.2
1/18/2020,Suwon,KR,7.8,38.9,11.2,59.0,129.0,5.8
1/18/2020,Swansea,GB,0.6,15.1,12.6,12.0,25.0,0.6
1/18/2020,Sydney,AU,4.5,2.8,20.0,21.0,49.0,1.5
1/18/2020,Szczecin,PL,0.1,6.9,24.8,13.0,57.0,2.5
1/18/2020,Szeged,HU,5.7,7.8,8.4,24.0,87.0,4.4
1/18/2020,São José dos Campos,BR,1.0,1.4,12.6,8.0,13.0,0.6
1/18/2020,São Paulo,BR,2.8,6.0,10.6,10.0,25.0,0.6
1/18/2020,Taichung,TW,5.4,10.2,20.8,30.0,53.0,2.5
1/18/2020,Tainan,TW,4.7,12.1,18.4,46.0,76.0,3.0
1/18/2020,Taipei,TW,6.2,13.0,20.8,31.0,59.0,2.0
1/18/2020,Taitung City,TW,4.8,4.7,22.4,5.0,21.0,2.9
1/18/2020,Taiyuan,CN,10.7,25.6,17.5,84.0,171.0,12.7
1/18/2020,Takamatsu,JP,3.4,5.6,26.4,7.0,17.0,2.9
1/18/2020,Talca,CL,6.7,6.7,13.1,52.0,60.0,2.2
1/18/2020,Taoyuan City,TW,5.6,9.3,22.4,37.0,63.0,2.9
1/18/2020,Tarnów,PL,9.0,16.1,21.6,41.0,101.0,6.1
1/18/2020,Tbilisi,GE,6.0,13.3,8.4,28.0,70.0,1.6
1/18/2020,Tel Aviv,IL,4.5,9.4,15.5,10.0,60.0,2.9
1/18/2020,Thiruvananthapuram,IN,7.6,11.2,18.4,51.0,102.0,4.5
1/18/2020,Thrissur,IN,10.1,12.7,5.3,99.0,38.0,9.7
1/18/2020,Tokyo,JP,3.4,11.2,21.6,8.0,30.0,1.5
1/18/2020,Toluca,MX,9.7,18.6,16.0,48.0,87.0,4.6
1/18/2020,Toyama,JP,4.5,5.6,29.6,7.0,21.0,1.5
1/18/2020,Trabzon,TR,7.6,24.9,14.3,51.0,77.0,3.9
1/18/2020,Tucson,US,3.0,9.6,12.8,16.0,17.0,0.2
1/18/2020,Ulan Bator,MN,0.3,17.9,4.1,90.0,211.0,19.8
1/18/2020,Ulsan,KR,5.6,21.3,16.0,29.0,72.0,4.3
1/18/2020,Utrecht,NL,2.8,8.6,20.0,13.0,28.0,0.2
1/18/2020,Utsunomiya,JP,2.3,4.7,27.2,7.0,25.0,1.5
1/18/2020,Valencia,ES,0.1,13.8,7.8,12.0,38.0,2.1
1/18/2020,Valladolid,ES,0.1,10.1,11.4,9.0,34.0,2.1
1/18/2020,Vancouver,CA,0.1,3.1,10.2,5.0,9.0,0.3
1/18/2020,Vereeniging,ZA,3.0,2.3,13.5,29.0,63.0,1.2
1/18/2020,Visakhapatnam,IN,8.7,9.3,18.6,61.0,113.0,3.5
1/18/2020,Vitória,BR,1.0,1.6,16.7,14.0,14.0,8.6
1/18/2020,Wakayama,JP,0.1,3.8,28.1,5.0,17.0,2.9
1/18/2020,Wollongong,AU,4.5,1.0,21.6,17.0,49.0,1.5
1/18/2020,Wrocław,PL,5.2,16.6,6.6,27.0,83.0,2.5
1/18/2020,Wuhan,CN,8.5,19.2,11.0,55.0,137.0,3.6
1/18/2020,Xiamen,CN,5.5,6.0,24.8,24.0,59.0,2.1
1/18/2020,Xining,CN,10.9,17.9,26.4,58.0,155.0,7.1
1/18/2020,Xinxiang,CN,19.3,25.2,4.1,122.0,199.0,6.1
1/18/2020,Xi’an,CN,14.8,28.4,6.1,130.0,240.0,4.1
1/18/2020,Xuchang,CN,14.5,21.5,9.0,106.0,195.0,5.1
1/18/2020,Yeosu,KR,6.7,13.9,17.6,24.0,59.0,5.8
1/18/2020,Yinchuan,CN,10.9,19.7,16.7,83.0,164.0,4.1
1/18/2020,Yokohama,JP,2.3,9.3,21.6,7.0,21.0,2.9
1/18/2020,Yunfu,CN,8.2,8.3,17.5,28.0,72.0,3.6
1/18/2020,Zenica,BA,5.3,17.4,10.2,65.0,166.0,108.1
1/18/2020,Zhengzhou,CN,13.3,24.3,15.1,110.0,207.0,5.6
1/18/2020,Zhuzhou,CN,7.3,17.4,9.8,57.0,151.0,3.6
1/18/2020,Ürümqi,CN,13.6,26.6,10.6,79.0,161.0,3.6
1/18/2020,İzmit,TR,6.8,10.7,17.1,15.0,43.0,0.8
1/18/2020,Łódź,PL,6.0,11.2,7.1,47.0,160.0,4.6
1/18/2020,Ōita,JP,3.4,5.6,25.6,7.0,25.0,2.9
1/19/2020,Abu Dhabi,AE,0.1,27.9,6.1,56.0,34.0,5.1
1/19/2020,Adapazarı,TR,9.5,7.9,13.1,25.0,48.0,15.3
1/19/2020,Adelaide,AU,1.9,1.0,9.4,19.0,35.0,0.6
1/19/2020,Albuquerque,US,1.8,4.7,24.8,8.0,15.0,1.5
1/19/2020,Amsterdam,NL,2.2,8.5,22.8,22.0,37.0,0.2
1/19/2020,Andong,KR,8.9,22.3,26.4,46.0,95.0,7.2
1/19/2020,Ankara,TR,7.6,26.9,5.7,43.0,105.0,2.9
1/19/2020,Antwerpen,BE,0.1,12.4,17.9,20.0,42.0,0.6
1/19/2020,Anyang,CN,12.8,20.2,13.9,85.0,160.0,8.2
1/19/2020,Ashdod,IL,145.0,5.2,25.4,9.0,38.0,0.5
1/19/2020,Ashkelon,IL,59.0,10.2,24.8,25.0,46.0,0.9
1/19/2020,Athens,GR,0.1,6.4,22.8,13.0,46.0,6.1
1/19/2020,Atlanta,US,1.8,2.8,24.8,7.0,15.0,0.2
1/19/2020,Balıkesir,TR,7.8,9.2,21.9,18.0,37.0,60.5
1/19/2020,Bangkok,TH,0.1,9.8,10.7,66.0,152.0,1.1
1/19/2020,Beijing,CN,6.4,12.4,22.0,60.0,91.0,1.6
1/19/2020,Belfast,GB,1.1,23.6,4.9,22.0,63.0,1.6
1/19/2020,Belgrade,RS,9.8,8.7,3.8,41.0,113.0,6.4
1/19/2020,Bengaluru,IN,7.7,8.3,12.2,46.0,70.0,3.3
1/19/2020,Berlin,DE,0.1,10.6,16.3,19.0,53.0,1.8
1/19/2020,Bhopal,IN,6.4,8.7,8.5,66.0,104.0,8.1
1/19/2020,Bilbao,ES,0.1,2.3,25.6,11.0,17.0,2.1
1/19/2020,Bogotá,CO,4.6,3.4,3.7,12.0,25.0,0.4
1/19/2020,Brisbane,AU,1.9,2.3,8.6,11.0,23.0,1.1
1/19/2020,Bristol,GB,2.0,22.9,1.2,15.0,46.0,6.8
1/19/2020,Brussels,BE,0.1,12.4,13.9,19.0,42.0,0.6
1/19/2020,Budapest,HU,6.9,14.0,5.0,40.0,113.0,4.2
1/19/2020,Buenos Aires,AR,6.6,10.6,8.6,16.0,25.0,1.1
1/19/2020,Burgos,ES,0.1,1.4,30.5,12.0,21.0,3.6
1/19/2020,Bursa,TR,16.6,15.2,16.2,32.0,57.0,5.9
1/19/2020,Busan,KR,5.6,15.8,25.6,36.0,87.0,5.8
1/19/2020,Bydgoszcz,PL,5.3,11.3,8.6,42.0,82.0,3.0
1/19/2020,Calama,CL,1.6,4.0,18.4,35.0,31.0,1.4
1/19/2020,Cardiff,GB,2.0,22.9,2.1,12.0,21.0,6.6
1/19/2020,Castelló de la Plana,ES,0.1,3.2,26.9,4.0,13.0,5.6
1/19/2020,Chandigarh,IN,6.1,11.8,7.4,70.0,138.0,4.7
1/19/2020,Changchun,CN,12.7,26.6,39.0,97.0,198.0,12.7
1/19/2020,Changsha,CN,10.0,13.3,13.5,73.0,167.0,3.6
1/19/2020,Changwon,KR,6.7,16.7,23.3,38.0,91.0,5.8
1/19/2020,Charleroi,BE,0.1,14.7,12.2,19.0,55.0,0.6
